Brand,Price,Discount %,Rating,Number of Ratings,Product Link,Discount Amount,Product Name,Product Type
Aroma,299,80,3.8,9478,https://www.flipkart.com/aroma-nb121-almaty-upto-40h-playtime-fast-charging-digital-display-earbuds-bluetooth/p/itme2c4bdb2da3d8?pid=ACCH784UVKMWX6XH&lid=LSTACCH784UVKMWX6XHLJYLOZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_802&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2FR9wPnPQ4IsTMGILyGmg5lQHlaVkOWumnrvhB6-bCmBQ%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1200,Aroma Nb121 Almaty Upto 40H Playtime Fast Charging Digital Display Earbuds Bluetooth,Earbuds
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt415-bluetooth/p/itmdc044464f258b?pid=ACCH2D8JCFAKXSNZ&lid=LSTACCH2D8JCFAKXSNZGJ8NRS&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_803&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8JCFAKXSNZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt415 Bluetooth,Other
FRONY,380,62,0.0,0,https://www.flipkart.com/frony-neckband-bluetooth-headset-235-pro-48hrs-playtback-fast-charging-ft93/p/itmc92f7f339188d?pid=ACCH2Z9XZ9DUD8ZF&lid=LSTACCH2Z9XZ9DUD8ZFKQ1DNI&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_804&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2Z9XZ9DUD8ZF.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,619,Frony Neckband Bluetooth Headset 235 Pro 48Hrs Playtback Fast Charging Ft93,Neckband
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt169-bluetooth/p/itm4f5f9d786e691?pid=ACCH2D8JRXD5DJHZ&lid=LSTACCH2D8JRXD5DJHZWSPMHS&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_805&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8JRXD5DJHZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt169 Bluetooth,Other
FRONY,436,56,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh191-bluetooth/p/itm5b2a90e24c313?pid=ACCH2D78EFZDCAQP&lid=LSTACCH2D78EFZDCAQP1EIYUZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_806&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D78EFZDCAQP.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,563,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh191 Bluetooth,Other
TRIGGR,799,80,4.0,61665,https://www.flipkart.com/triggr-kraken-x1-battery-display-40ms-latency-quad-mic-enc-40-hr-v5-3-bluetooth/p/itm9c05f498c3463?pid=ACCGQ2SND4UPDYAF&lid=LSTACCGQ2SND4UPDYAF4AJWHE&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_807&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2FXSOplz-bLiXCuyvA2tpOE8VvBCFolv-056sCnsSeclkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,3200,Triggr Kraken X1 Battery Display 40Ms Latency Quad Mic Enc 40 Hr V5 3 Bluetooth,Other
Aroma,449,85,3.9,3986,https://www.flipkart.com/aroma-nb126-berry-v5-4-upto-60hr-playtime-dual-paring-fast-charging-heavy-bass-bluetooth/p/itm0220a7291d33f?pid=ACCH93VYQKAFWVAE&lid=LSTACCH93VYQKAFWVAEJGLFT4&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_808&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2G-VyzPiFU5I3wsxllx5zJfZ2DJEojwkMRtNpRsccRNrg%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,2550,Aroma Nb126 Berry V5 4 Upto 60Hr Playtime Dual Paring Fast Charging Heavy Bass Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt77-bluetooth/p/itm3c8eb0ac11e53?pid=ACCH2D8KMXQGHHNZ&lid=LSTACCH2D8KMXQGHHNZZ0PBUL&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_809&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8KMXQGHHNZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt77 Bluetooth,Other
Nilesawar,394,72,0.0,0,https://www.flipkart.com/nilesawar-a428-enc-calling-50-hrs-playtime-low-latency-up-50ms-3-eq-modes-bluetooth/p/itm9dd7fa9a80eb2?pid=ACCHFBC8GQSVHCNP&lid=LSTACCHFBC8GQSVHCNPI0UKEX&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_810&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFBC8GQSVHCNP.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1005,Nilesawar A428 Enc Calling 50 Hrs Playtime Low Latency Up 50Ms 3 Eq Modes Bluetooth,Other
TRIGGR,899,78,4.0,13178,https://www.flipkart.com/triggr-kraken-x4-13mm-drivers-40ms-latency-enc-60h-battery-rubber-finish-v5-4-bluetooth/p/itmafca9456b9bf9?pid=ACCH2WWTAHPTFBHJ&lid=LSTACCH2WWTAHPTFBHJSSAIUQ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_811&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2HiS9KnTFzIz6P-qtkM7-SsVefdPjxPIro283OGyEXgp0hz9c-MSIoFe8xMxkfU6dM%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,3100,Triggr Kraken X4 13Mm Drivers 40Ms Latency Enc 60H Battery Rubber Finish V5 4 Bluetooth,Other
Boult,999,80,4.1,361722,https://www.flipkart.com/boult-z40-zen-enc-mic-60h-battery-life-low-latency-gaming-made-india-5-3-bluetooth/p/itmd4db63f7f552d?pid=ACCGKXHYZECYJRTS&lid=LSTACCGKXHYZECYJRTSLEXAGC&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_812&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2HKhoJShnQ9PGFMsw8pVPBYcSwEcOhHMQxwJC2B41B4_fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,4000,Boult Z40 Zen Enc Mic 60H Battery Life Low Latency Gaming Made India 5 3 Bluetooth,Other
FRONY,552,54,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt190-bluetooth/p/itmc8a4e02767512?pid=ACCH2D8KECN3PZRV&lid=LSTACCH2D8KECN3PZRVB0KP0G&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_813&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8KECN3PZRV.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,647,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt190 Bluetooth,Other
GPQ,297,85,0.0,0,https://www.flipkart.com/gpq-store-235-pro-wireless-bluetooth-neckband-0b-1118/p/itm00af96c10e58b?pid=ACCGYVWGVZVPA7UM&lid=LSTACCGYVWGVZVPA7UMFSR6I9&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_814&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCGYVWGVZVPA7UM.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1702,Gpq Store 235 Pro Wireless Bluetooth Neckband 0B 1118,Neckband
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt368-bluetooth/p/itm8ec5621d0a881?pid=ACCH2D8J7Z5QZMG3&lid=LSTACCH2D8J7Z5QZMG3CDW8WZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_815&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8J7Z5QZMG3.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt368 Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt223-bluetooth/p/itm2df127134848a?pid=ACCH2D8KZXQBFGFD&lid=LSTACCH2D8KZXQBFGFDGTPNKG&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_816&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8KZXQBFGFD.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt223 Bluetooth,Other
Aroma,299,90,3.7,41388,https://www.flipkart.com/aroma-nb120-amaze-upto-50-hours-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itmb25a294e591ce?pid=ACCH5Z8QFZNFUBFP&lid=LSTACCH5Z8QFZNFUBFPQQ1CT7&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_817&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2HiGHP4cID5fc9sm5CMgOVDU2Soy8UTVsavTgfqJi8w4A%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,2700,Aroma Nb120 Amaze Upto 50 Hours Playtime Fast Charging Dual Pairing Neckband Bluetooth,Neckband
truke,699,80,4.0,78747,https://www.flipkart.com/truke-btg1-earbuds-game-mode-48h-playtime-quad-mic-enc-13mm-driver-aac-codec-bluetooth/p/itm5bca4567be1ed?pid=ACCG5BDHUHJCZ4CG&lid=LSTACCG5BDHUHJCZ4CGYZPEN9&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_818&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2H-HCrvWXPJewsLfL872OIEQRjjNY_iNiZoByTNLwaAV_cUmN_6PwCReg_VTM4VLxo%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,2800,Truke Btg1 Earbuds Game Mode 48H Playtime Quad Mic Enc 13Mm Driver Aac Codec Bluetooth,Earbuds
Nilesawar,394,72,0.0,0,https://www.flipkart.com/nilesawar-x425-rcharge-40hrs-playtime-enc-mic-dual-device-pairing-fast-charging-bluetooth/p/itmc6cf999bdddfc?pid=ACCHFBCBN9YAZEJ8&lid=LSTACCHFBCBN9YAZEJ8XIE0DM&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_819&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFBCBN9YAZEJ8.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1005,Nilesawar X425 Rcharge 40Hrs Playtime Enc Mic Dual Device Pairing Fast Charging Bluetooth,Other
GUGGU,569,53,0.0,0,https://www.flipkart.com/guggu-sh12-premium-bluetooth-headset-noise-cancelation-technology-a29-bluetooth/p/itme3386f1ae0e67?pid=ACCHFJ7V6BWBT9UH&lid=LSTACCHFJ7V6BWBT9UHJXK9HK&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_820&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFJ7V6BWBT9UH.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,631,Guggu Sh12 Premium Bluetooth Headset Noise Cancelation Technology A29 Bluetooth,Other
TRIGGR,899,70,3.8,5821,https://www.flipkart.com/triggr-trinity-1-40mm-drivers-fast-charging-50h-battery-rubber-finish-v5-4-bluetooth/p/itm5ee738ce002a7?pid=ACCH3CZ2GVECXWZP&lid=LSTACCH3CZ2GVECXWZPZDYTLF&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_821&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2Hf8qZtgdEH-7EROa8ysaVk6pO_fvfIpFbGj1it4sQg4eI7uWi7bi3WLqk6JF-UYDE%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,2100,Triggr Trinity 1 40Mm Drivers Fast Charging 50H Battery Rubber Finish V5 4 Bluetooth,Other
boAt,1399,44,4.0,16072,https://www.flipkart.com/boat-rockerz-430-w-beast-mode-40ms-low-latency-40hrs-playback-40mm-drivers-bluetooth/p/itm5dca8110e361c?pid=ACCH44E5WV9JCZ5Z&lid=LSTACCH44E5WV9JCZ5Z2EJNOB&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_822&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2HPdqn3z9BQNxxewEYuuRN7GWpvBj3iL7mAQU_3zErhBaV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1091,Boat Rockerz 430 W Beast Mode 40Ms Low Latency 40Hrs Playback 40Mm Drivers Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt489-bluetooth/p/itmb6301f17435c0?pid=ACCH2D8JZ6Q8PKHH&lid=LSTACCH2D8JZ6Q8PKHH28VVIU&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_823&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8JZ6Q8PKHH.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt489 Bluetooth,Other
Shamsa,398,72,0.0,0,https://www.flipkart.com/shamsa-a953-rcharge-40hrs-playtime-enc-mic-dual-device-pairing-fast-charging-bluetooth/p/itm351f26d59ab2b?pid=ACCHFBCA6YUFK9DB&lid=LSTACCHFBCA6YUFK9DBU9SNE5&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_825&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFBCA6YUFK9DB.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1001,Shamsa A953 Rcharge 40Hrs Playtime Enc Mic Dual Device Pairing Fast Charging Bluetooth,Other
truke,999,60,4.0,1858,https://www.flipkart.com/truke-btg-500-40mm-drivers-10h-playtime-dual-pairing-gaming-mode-enc-5-4v-bluetooth/p/itm3b6b25456fbc8?pid=ACCH32NG8SRFFZEJ&lid=LSTACCH32NG8SRFFZEJCXGTCM&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_827&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2EQeJlJ_WhweaGaYuRQE7mJucqdrhdpYm4sDtPpTaHkrg891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1500,Truke Btg 500 40Mm Drivers 10H Playtime Dual Pairing Gaming Mode Enc 5 4V Bluetooth,Other
TRIGGR,799,60,4.5,370,https://www.flipkart.com/triggr-ultrabuds-n3-crisp-calling-50h-playtime-13mm-drivers-bassxpand-bluetooth/p/itmec2118a0429a5?pid=ACCH85X8ZWFYDKBV&lid=LSTACCH85X8ZWFYDKBVHXFZN7&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_828&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2GaR2KJBj-EbRq4Ey2XTmmL7mdTzRA3WNkdcjL79vOmA406z3QAm4-AoFL_C4Jep-g%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1200,Triggr Ultrabuds N3 Crisp Calling 50H Playtime 13Mm Drivers Bassxpand Bluetooth,Earbuds
GPQ,292,85,0.0,0,https://www.flipkart.com/gpq-store-rokerz-235-pro-wireless-bluetooth-neckband-0-618/p/itme5f62345cc864?pid=ACCGYJPQK5V6QYGC&lid=LSTACCGYJPQK5V6QYGCIJPWM9&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_829&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCGYJPQK5V6QYGC.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1707,Gpq Store Rokerz 235 Pro Wireless Bluetooth Neckband 0 618,Neckband
GPQ,292,85,0.0,0,https://www.flipkart.com/gpq-store-rokerz-235-pro-wireless-bluetooth-neckband-0b-794/p/itma4a4bc25cfc3c?pid=ACCGYVWJCENSFRGZ&lid=LSTACCGYVWJCENSFRGZV5X5P1&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_830&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCGYVWJCENSFRGZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1707,Gpq Store Rokerz 235 Pro Wireless Bluetooth Neckband 0B 794,Neckband
Noise,1499,70,4.0,10197,https://www.flipkart.com/noise-two-50-hours-playtime-low-latency-up-42ms-dual-pairing-wireless-bluetooth/p/itm0b5799a64b0aa?pid=ACCGGXFHDSDF8WYA&lid=LSTACCGGXFHDSDF8WYA3SL36A&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_831&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2Gwh626SAyKZJ87tqEb8SVaW_HO3dBCcX1KZukoStFdykKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,3500,Noise Two 50 Hours Playtime Low Latency Up 42Ms Dual Pairing Wireless Bluetooth,Other
Aroma,378,85,4.0,298135,https://www.flipkart.com/aroma-nb119-titanium-48-hours-playtime-neckband-bluetooth/p/itmbc3742b6dd62c?pid=ACCGDSSU8BNHKN8G&lid=LSTACCGDSSU8BNHKN8GFNXZ1Y&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_832&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2HPK7dUCqjEKM7lr5wOn_19yG3uG_QLIOHyzBfnbXAU_Q%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,2121,Aroma Nb119 Titanium 48 Hours Playtime Neckband Bluetooth,Neckband
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt326-bluetooth/p/itm40e9a863b67e5?pid=ACCH2D8JHUVKXPVP&lid=LSTACCH2D8JHUVKXPVP0BJ8GH&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_833&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8JHUVKXPVP.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt326 Bluetooth,Other
GPQ,292,85,0.0,0,https://www.flipkart.com/gpq-store-rokerz-235-pro-wireless-bluetooth-neckband-0-635/p/itmf839c7bed4ada?pid=ACCGYJPQHKMRWZV3&lid=LSTACCGYJPQHKMRWZV3MK2QKZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_834&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCGYJPQHKMRWZV3.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1707,Gpq Store Rokerz 235 Pro Wireless Bluetooth Neckband 0 635,Neckband
Shamsa,398,72,0.0,0,https://www.flipkart.com/shamsa-a625-rcharge-40hrs-playtime-enc-mic-dual-device-pairing-fast-charging-bluetooth/p/itma872a17b6d213?pid=ACCHFBCGCASPQQSZ&lid=LSTACCHFBCGCASPQQSZUOXKX4&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_835&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFBCGCASPQQSZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1001,Shamsa A625 Rcharge 40Hrs Playtime Enc Mic Dual Device Pairing Fast Charging Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt149-bluetooth/p/itm8ddce345bc216?pid=ACCH2D8KDGA4CZBK&lid=LSTACCH2D8KDGA4CZBKV3IWO2&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_836&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8KDGA4CZBK.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt149 Bluetooth,Other
Aroma,299,85,3.6,35455,https://www.flipkart.com/aroma-nb140-evolve-24-hours-playtime-deep-bass-made-india-bluetooth/p/itma5d69fa3c9049?pid=ACCGZDDPRBSY4CHH&lid=LSTACCGZDDPRBSY4CHHIYE8QR&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_837&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2ERD2bj1dCWtEZOkuckxrw_ocuL1i4yTUP7w4s3tTZ6Vw%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,1700,Aroma Nb140 Evolve 24 Hours Playtime Deep Bass Made India Bluetooth,Other
Aroma,469,84,3.9,6341,https://www.flipkart.com/aroma-nb126-aster-v5-4-upto-50hr-playtime-45ms-latency-fast-charging-rgb-gaming-tws-bluetooth/p/itm06f50cafd3b6f?pid=ACCH93WDVXY2TYFX&lid=LSTACCH93WDVXY2TYFXVITTO2&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_838&otracker=search&fm=organic&iid=en_BKOKvq5dUE5_CtkyqhDm7iuK4nd3EhflDMkSs27nA2GjCktfgNDdWu9lQfzQQZk95krQpSvQvkfYdU7w75cXvA%3D%3D&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,2530,Aroma Nb126 Aster V5 4 Upto 50Hr Playtime 45Ms Latency Fast Charging Rgb Gaming Tws Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt440-bluetooth/p/itm4d4c798d7370f?pid=ACCH2D8KWXWJAPDV&lid=LSTACCH2D8KWXWJAPDVGXRXY1&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_839&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCH2D8KWXWJAPDV.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt440 Bluetooth,Other
Shamsa,400,71,0.0,0,https://www.flipkart.com/shamsa-playtime-mic-bluetooth/p/itm86aeb3c35a983?pid=ACCHFBCB8RYFFZFZ&lid=LSTACCHFBCB8RYFFZFZ6LIURZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_21_840&otracker=search&fm=organic&iid=a2d7faa1-f08b-47ec-9ee9-ac52ee680db4.ACCHFBCB8RYFFZFZ.SEARCH&ppt=None&ppn=None&ssid=bqw26qdt1s0000001745315970282&qH=d3d3b01268520582,999,Shamsa Playtime Mic Bluetooth,Other
